stop_name_encoded,hour,day_of_week,is_weekend,is_peak_hour,stop_sequence,direction_id,is_interchange,delay_minutes
15,13,2,0,0,15,0,0,3.4
1,13,5,1,0,16,0,0,3.66
21,13,6,1,0,17,0,0,3.82
9,13,2,0,0,18,0,0,4.01
23,13,0,0,0,19,0,0,4.1
16,13,1,0,0,20,0,0,4.39
17,13,6,1,0,21,0,0,4.87
22,13,3,0,0,22,0,0,5.12
20,13,4,0,0,23,0,0,5.16
5,13,2,0,0,24,0,0,5.47
4,13,3,0,0,25,0,0,5.64
26,13,3,0,0,26,0,0,6.07
14,13,1,0,0,27,0,0,6.29
14,13,4,0,0,1,1,0,0.31
26,13,1,0,0,2,1,0,0.69
4,13,1,0,0,3,1,0,0.83
5,13,5,1,0,4,1,0,1.21
20,13,2,0,0,5,1,0,1.31
22,13,1,0,0,6,1,0,1.47
17,13,0,0,0,7,1,0,1.71
16,13,0,0,0,8,1,0,2.18
23,13,3,0,0,9,1,0,2.64
9,13,0,0,0,10,1,0,2.75
21,13,2,0,0,11,1,0,0.0
1,13,3,0,0,12,1,0,0.07
15,13,4,0,0,13,1,0,0.33
12,13,4,0,0,14,1,0,0.56
7,13,4,0,0,15,1,0,1.01
24,13,1,0,0,16,1,0,1.48
0,13,2,0,0,17,1,1,3.16
25,14,4,0,0,18,1,0,2.12
6,14,2,0,0,19,1,0,2.52
8,14,1,0,0,20,1,0,2.52
3,14,3,0,0,21,1,0,2.68
19,14,4,0,0,22,1,0,2.89
2,14,1,0,0,23,1,0,3.01
13,14,3,0,0,24,1,0,0.0
11,14,5,1,0,25,1,0,0.02
10,14,6,1,0,26,1,0,0.34
18,14,1,0,0,27,1,0,0.0
18,12,6,1,0,1,0,0,0.17
10,12,6,1,0,2,0,0,0.57
11,12,4,0,0,3,0,0,1.0
13,12,4,0,0,4,0,0,1.24
2,12,5,1,0,5,0,0,1.45
19,12,0,0,0,6,0,0,1.93
3,12,1,0,0,7,0,0,2.03
8,12,0,0,0,8,0,0,2.14
6,12,6,1,0,9,0,0,2.29
25,12,3,0,0,10,0,0,2.37
0,13,3,0,0,11,0,1,4.48
24,13,5,1,0,12,0,0,2.87
7,13,1,0,0,13,0,0,0.0
12,13,0,0,0,14,0,0,0.47
15,13,3,0,0,15,0,0,0.49
1,13,1,0,0,16,0,0,0.6
21,13,3,0,0,17,0,0,0.88
9,13,5,1,0,18,0,0,0.0
23,13,3,0,0,19,0,0,0.02
16,13,1,0,0,20,0,0,0.22
17,13,1,0,0,21,0,0,0.0
22,13,4,0,0,22,0,0,0.0
20,13,2,0,0,23,0,0,0.32
5,13,1,0,0,24,0,0,0.48
4,13,0,0,0,25,0,0,0.53
26,13,2,0,0,26,0,0,0.74
14,13,2,0,0,27,0,0,0.0
14,13,2,0,0,1,1,0,3.19
26,13,1,0,0,2,1,0,3.35
4,13,5,1,0,3,1,0,3.73
5,13,2,0,0,4,1,0,3.98
20,13,5,1,0,5,1,0,4.13
22,13,4,0,0,6,1,0,0.0
17,13,1,0,0,7,1,0,0.43
16,13,3,0,0,8,1,0,0.0
23,13,0,0,0,9,1,0,0.02
9,13,2,0,0,10,1,0,0.0
21,13,2,0,0,11,1,0,0.38
1,13,0,0,0,12,1,0,0.45
15,13,2,0,0,13,1,0,0.56
12,13,1,0,0,14,1,0,1.01
7,13,5,1,0,15,1,0,0.0
24,14,0,0,0,16,1,0,0.38
0,14,5,1,0,17,1,1,2.06
25,14,1,0,0,18,1,0,0.62
6,14,3,0,0,19,1,0,1.03
8,14,4,0,0,20,1,0,1.21
3,14,6,1,0,21,1,0,0.0
19,14,4,0,0,22,1,0,0.34
2,14,5,1,0,23,1,0,0.69
13,14,6,1,0,24,1,0,0.0
11,14,3,0,0,25,1,0,0.27
10,14,0,0,0,26,1,0,0.47
18,14,4,0,0,27,1,0,0.94
18,12,5,1,0,1,0,0,1.18
10,12,0,0,0,2,0,0,0.0
11,12,6,1,0,3,0,0,0.42
13,12,5,1,0,4,0,0,0.6
2,12,1,0,0,5,0,0,0.93
19,12,4,0,0,6,0,0,1.17
3,12,6,1,0,7,0,0,1.27
8,13,4,0,0,8,0,0,0.0
6,13,1,0,0,9,0,0,0.03
25,13,1,0,0,10,0,0,0.24
0,13,4,0,0,11,0,1,1.95
24,13,5,1,0,12,0,0,0.88
7,13,2,0,0,13,0,0,0.0
12,13,4,0,0,14,0,0,0.39
15,13,1,0,0,15,0,0,0.41
1,13,1,0,0,16,0,0,0.0
21,13,6,1,0,17,0,0,0.0
9,13,3,0,0,18,0,0,0.47
23,13,0,0,0,19,0,0,0.88
16,13,5,1,0,20,0,0,0.0
17,13,0,0,0,21,0,0,0.15
22,13,1,0,0,22,0,0,0.37
20,13,1,0,0,23,0,0,0.6
5,13,4,0,0,24,0,0,0.68
4,13,3,0,0,25,0,0,0.7
26,13,5,1,0,26,0,0,0.0
14,13,3,0,0,27,0,0,0.12
14,13,5,1,0,1,1,0,0.32
26,13,2,0,0,2,1,0,0.78
4,13,2,0,0,3,1,0,1.07
5,13,1,0,0,4,1,0,1.4
20,13,1,0,0,5,1,0,1.86
22,13,6,1,0,6,1,0,2.03
17,13,0,0,0,7,1,0,2.34
16,13,0,0,0,8,1,0,2.36
23,13,5,1,0,9,1,0,0.0
9,13,2,0,0,10,1,0,0.42
21,13,0,0,0,11,1,0,0.8
1,13,5,1,0,12,1,0,0.97
15,14,6,1,0,13,1,0,1.16
12,14,3,0,0,14,1,0,1.43
7,14,0,0,0,15,1,0,0.0
24,14,2,0,0,16,1,0,0.12
0,14,2,0,0,17,1,1,1.48
25,14,6,1,0,18,1,0,0.0
6,14,1,0,0,19,1,0,0.14
8,14,5,1,0,20,1,0,0.24
3,14,5,1,0,21,1,0,0.49
19,14,5,1,0,22,1,0,0.92
2,14,5,1,0,23,1,0,1.04
13,14,5,1,0,24,1,0,1.08
11,14,3,0,0,25,1,0,1.26
10,14,6,1,0,26,1,0,1.63
18,14,2,0,0,27,1,0,1.91
18,12,2,0,0,1,0,0,2.18
10,12,6,1,0,2,0,0,2.57
11,12,3,0,0,3,0,0,2.88
13,12,4,0,0,4,0,0,3.12
2,13,4,0,0,5,0,0,3.14
19,13,0,0,0,6,0,0,3.63
3,13,6,1,0,7,0,0,3.83
8,13,6,1,0,8,0,0,3.9
6,13,2,0,0,9,0,0,4.24
25,13,2,0,0,10,0,0,4.38
0,13,0,0,0,11,0,1,6.26
24,13,0,0,0,12,0,0,4.89
7,13,2,0,0,13,0,0,5.31
12,13,0,0,0,14,0,0,5.44
15,13,4,0,0,15,0,0,5.67
1,13,2,0,0,16,0,0,0.0
21,13,0,0,0,17,0,0,0.33
9,13,0,0,0,18,0,0,0.72
23,13,4,0,0,19,0,0,0.92
16,13,2,0,0,20,0,0,0.0
17,13,0,0,0,21,0,0,0.08
22,13,3,0,0,22,0,0,0.54
20,13,3,0,0,23,0,0,0.73
5,13,1,0,0,24,0,0,0.0
4,13,4,0,0,25,0,0,0.01
26,13,2,0,0,26,0,0,0.11
14,13,1,0,0,27,0,0,0.36
14,13,0,0,0,1,1,0,2.37
26,13,3,0,0,2,1,0,2.83
4,13,3,0,0,3,1,0,3.08
5,13,2,0,0,4,1,0,3.32
20,13,5,1,0,5,1,0,3.38
22,13,3,0,0,6,1,0,0.0
17,13,4,0,0,7,1,0,0.12
16,13,6,1,0,8,1,0,0.57
23,13,5,1,0,9,1,0,1.03
9,14,6,1,0,10,1,0,1.5
21,14,4,0,0,11,1,0,0.0
1,14,2,0,0,12,1,0,0.34
15,14,2,0,0,13,1,0,0.73
12,14,6,1,0,14,1,0,0.79
7,14,4,0,0,15,1,0,1.09
24,14,4,0,0,16,1,0,1.11
0,14,3,0,0,17,1,1,2.51
25,14,5,1,0,18,1,0,1.45
6,14,6,1,0,19,1,0,1.63
8,14,4,0,0,20,1,0,1.85
3,14,2,0,0,21,1,0,2.16
19,14,5,1,0,22,1,0,2.2
2,14,3,0,0,23,1,0,2.45
13,14,1,0,0,24,1,0,2.54
11,14,5,1,0,25,1,0,2.83
10,14,3,0,0,26,1,0,3.15
18,14,4,0,0,27,1,0,3.43
18,12,2,0,0,1,0,0,1.51
10,13,2,0,0,2,0,0,1.89
11,13,3,0,0,3,0,0,2.11
13,13,3,0,0,4,0,0,2.35
2,13,2,0,0,5,0,0,0.0
19,13,1,0,0,6,0,0,0.01
3,13,3,0,0,7,0,0,0.34
8,13,2,0,0,8,0,0,0.65
6,13,2,0,0,9,0,0,0.8
25,13,0,0,0,10,0,0,0.84
0,13,4,0,0,11,0,1,2.81
24,13,4,0,0,12,0,0,1.23
7,13,1,0,0,13,0,0,1.3
12,13,1,0,0,14,0,0,1.48
15,13,2,0,0,15,0,0,0.0
1,13,2,0,0,16,0,0,0.42
21,13,1,0,0,17,0,0,0.44
9,13,3,0,0,18,0,0,0.56
23,13,4,0,0,19,0,0,1.0
16,13,3,0,0,20,0,0,1.01
17,13,2,0,0,21,0,0,0.0
22,13,5,1,0,22,0,0,0.48
20,13,2,0,0,23,0,0,0.0
5,13,1,0,0,24,0,0,0.13
4,13,3,0,0,25,0,0,0.16
26,13,1,0,0,26,0,0,0.18
14,13,0,0,0,27,0,0,0.3
14,13,1,0,0,1,1,0,2.34
26,13,6,1,0,2,1,0,2.7
4,13,4,0,0,3,1,0,3.16
5,13,2,0,0,4,1,0,3.36
20,13,3,0,0,5,1,0,3.46
22,14,3,0,0,6,1,0,3.72
17,14,5,1,0,7,1,0,4.17
16,14,4,0,0,8,1,0,4.57
23,14,1,0,0,9,1,0,0.0
9,14,3,0,0,10,1,0,0.35
21,14,2,0,0,11,1,0,0.63
1,14,1,0,0,12,1,0,1.09
15,14,3,0,0,13,1,0,1.15
12,14,2,0,0,14,1,0,1.41
7,14,0,0,0,15,1,0,1.85
24,14,5,1,0,16,1,0,2.06
0,14,5,1,0,17,1,1,3.37
25,14,2,0,0,18,1,0,2.44
6,14,5,1,0,19,1,0,2.6
8,14,3,0,0,20,1,0,3.07
3,14,1,0,0,21,1,0,3.22
19,14,3,0,0,22,1,0,3.45
2,14,0,0,0,23,1,0,3.78
13,14,6,1,0,24,1,0,3.86
11,14,2,0,0,25,1,0,4.11
10,14,5,1,0,26,1,0,4.47
18,14,1,0,0,27,1,0,4.91
18,13,2,0,0,1,0,0,1.32
10,13,4,0,0,2,0,0,1.38
11,13,0,0,0,3,0,0,1.85
13,13,6,1,0,4,0,0,1.92
2,13,4,0,0,5,0,0,2.31
19,13,2,0,0,6,0,0,2.44
3,13,0,0,0,7,0,0,2.91
8,13,5,1,0,8,0,0,0.0
6,13,1,0,0,9,0,0,0.38
25,13,4,0,0,10,0,0,0.0
0,13,2,0,0,11,0,1,1.84
24,13,3,0,0,12,0,0,0.61
7,13,0,0,0,13,0,0,0.0
12,13,4,0,0,14,0,0,0.48
15,13,6,1,0,15,0,0,0.93
1,13,2,0,0,16,0,0,1.06
21,13,3,0,0,17,0,0,1.47
9,13,2,0,0,18,0,0,1.73
23,13,4,0,0,19,0,0,1.96
16,13,6,1,0,20,0,0,0.0
17,13,5,1,0,21,0,0,0.0
22,13,5,1,0,22,0,0,0.36
20,13,1,0,0,23,0,0,0.57
5,13,0,0,0,24,0,0,0.89
4,13,2,0,0,25,0,0,1.23
26,13,3,0,0,26,0,0,1.59
14,13,0,0,0,27,0,0,1.62
14,13,4,0,0,1,1,0,2.19
26,13,3,0,0,2,1,0,2.32
4,14,0,0,0,3,1,0,2.45
5,14,6,1,0,4,1,0,2.69
20,14,0,0,0,5,1,0,3.13
22,14,4,0,0,6,1,0,0.0
17,14,0,0,0,7,1,0,0.37
16,14,1,0,0,8,1,0,0.0
23,14,0,0,0,9,1,0,0.24
9,14,3,0,0,10,1,0,0.73
21,14,3,0,0,11,1,0,1.12
1,14,4,0,0,12,1,0,1.22
15,14,3,0,0,13,1,0,1.48
12,14,1,0,0,14,1,0,1.59
7,14,6,1,0,15,1,0,1.8
24,14,0,0,0,16,1,0,2.19
0,14,3,0,0,17,1,1,3.8
25,14,0,0,0,18,1,0,3.03
6,14,1,0,0,19,1,0,3.33
8,14,3,0,0,20,1,0,3.52
3,14,1,0,0,21,1,0,3.77
19,14,1,0,0,22,1,0,0.0
2,14,2,0,0,23,1,0,0.28
13,14,6,1,0,24,1,0,0.52
11,14,5,1,0,25,1,0,0.78
10,14,3,0,0,26,1,0,0.86
18,14,3,0,0,27,1,0,1.27
18,13,1,0,0,1,0,0,0.85
10,13,1,0,0,2,0,0,1.23
11,13,1,0,0,3,0,0,1.7
13,13,4,0,0,4,0,0,2.17
2,13,1,0,0,5,0,0,2.35
19,13,0,0,0,6,0,0,0.0
3,13,1,0,0,7,0,0,0.26
8,13,1,0,0,8,0,0,0.32
6,13,3,0,0,9,0,0,0.78
25,13,4,0,0,10,0,0,0.87
0,13,3,0,0,11,0,1,2.41
24,13,1,0,0,12,0,0,1.19
7,13,2,0,0,13,0,0,1.59
12,13,5,1,0,14,0,0,1.82
15,13,3,0,0,15,0,0,1.9
1,13,2,0,0,16,0,0,2.04
21,13,0,0,0,17,0,0,2.29
9,13,3,0,0,18,0,0,2.37
23,13,4,0,0,19,0,0,2.67
16,13,3,0,0,20,0,0,0.0
17,13,1,0,0,21,0,0,0.36
22,13,0,0,0,22,0,0,0.83
20,13,3,0,0,23,0,0,1.28
5,13,0,0,0,24,0,0,1.76
4,13,0,0,0,25,0,0,1.88
26,13,1,0,0,26,0,0,0.0
14,13,6,1,0,27,0,0,0.15
14,14,1,0,0,1,1,0,2.74
26,14,5,1,0,2,1,0,0.0
4,14,2,0,0,3,1,0,0.06
5,14,3,0,0,4,1,0,0.53
20,14,6,1,0,5,1,0,0.74
22,14,6,1,0,6,1,0,0.75
17,14,4,0,0,7,1,0,0.97
16,14,0,0,0,8,1,0,0.99
23,14,0,0,0,9,1,0,1.26
9,14,2,0,0,10,1,0,1.43
21,14,1,0,0,11,1,0,1.67
1,14,6,1,0,12,1,0,0.0
15,14,5,1,0,13,1,0,0.43
12,14,2,0,0,14,1,0,0.77
7,14,2,0,0,15,1,0,0.98
24,14,5,1,0,16,1,0,1.39
0,14,2,0,0,17,1,1,2.96
25,14,0,0,0,18,1,0,2.11
6,14,6,1,0,19,1,0,2.25
8,14,1,0,0,20,1,0,2.28
3,14,5,1,0,21,1,0,2.61
19,14,6,1,0,22,1,0,3.04
2,14,4,0,0,23,1,0,0.0
13,14,6,1,0,24,1,0,0.0
11,14,6,1,0,25,1,0,0.43
10,14,2,0,0,26,1,0,0.88
18,14,0,0,0,27,1,0,1.02
18,13,0,0,0,1,0,0,2.5
10,13,1,0,0,2,0,0,2.78
11,13,4,0,0,3,0,0,0.0
13,13,1,0,0,4,0,0,0.02
2,13,1,0,0,5,0,0,0.0
19,13,6,1,0,6,0,0,0.22
3,13,2,0,0,7,0,0,0.35
8,13,4,0,0,8,0,0,0.45
6,13,1,0,0,9,0,0,0.78
25,13,3,0,0,10,0,0,0.78
0,13,2,0,0,11,0,1,2.26
24,13,3,0,0,12,0,0,1.28
7,13,1,0,0,13,0,0,1.47
12,13,4,0,0,14,0,0,0.0
15,13,5,1,0,15,0,0,0.0
1,13,1,0,0,16,0,0,0.16
21,13,3,0,0,17,0,0,0.64
9,13,5,1,0,18,0,0,0.96
23,13,2,0,0,19,0,0,0.97
16,13,5,1,0,20,0,0,1.19
17,13,5,1,0,21,0,0,1.63
22,13,1,0,0,22,0,0,0.0
20,13,3,0,0,23,0,0,0.05
5,13,2,0,0,24,0,0,0.43
4,13,4,0,0,25,0,0,0.73
26,14,0,0,0,26,0,0,1.01
14,14,3,0,0,27,0,0,1.04
14,14,3,0,0,1,1,0,0.46
26,14,1,0,0,2,1,0,0.57
4,14,2,0,0,3,1,0,0.82
5,14,5,1,0,4,1,0,1.09
20,14,6,1,0,5,1,0,1.23
22,14,0,0,0,6,1,0,0.0
17,14,2,0,0,7,1,0,0.0
16,14,1,0,0,8,1,0,0.36
23,14,6,1,0,9,1,0,0.4
9,14,1,0,0,10,1,0,0.0
21,14,3,0,0,11,1,0,0.25
1,14,3,0,0,12,1,0,0.33
15,14,5,1,0,13,1,0,0.82
12,14,2,0,0,14,1,0,0.9
7,14,4,0,0,15,1,0,1.14
24,14,3,0,0,16,1,0,1.32
0,14,2,0,0,17,1,1,2.77
25,14,3,0,0,18,1,0,1.86
6,14,3,0,0,19,1,0,1.99
8,14,0,0,0,20,1,0,2.44
3,14,6,1,0,21,1,0,2.46
19,14,1,0,0,22,1,0,2.91
2,14,0,0,0,23,1,0,3.33
13,14,2,0,0,24,1,0,3.48
11,14,1,0,0,25,1,0,3.87
10,14,6,1,0,26,1,0,3.89
18,14,3,0,0,27,1,0,4.37
18,13,6,1,0,1,0,0,0.9
10,13,6,1,0,2,0,0,1.08
11,13,0,0,0,3,0,0,1.11
13,13,4,0,0,4,0,0,1.61
2,13,4,0,0,5,0,0,1.63
19,13,1,0,0,6,0,0,1.96
3,13,0,0,0,7,0,0,2.18
8,13,3,0,0,8,0,0,2.65
6,13,1,0,0,9,0,0,0.0
25,13,2,0,0,10,0,0,0.0
0,13,5,1,0,11,0,1,0.0
24,13,0,0,0,12,0,0,0.03
7,13,2,0,0,13,0,0,0.13
12,13,1,0,0,14,0,0,0.0
15,13,1,0,0,15,0,0,0.37
1,13,4,0,0,16,0,0,0.46
21,13,1,0,0,17,0,0,0.75
9,13,1,0,0,18,0,0,0.86
23,13,6,1,0,19,0,0,1.29
16,13,6,1,0,20,0,0,1.76
17,13,3,0,0,21,0,0,2.02
22,13,0,0,0,22,0,0,2.2
20,14,0,0,0,23,0,0,0.0
5,14,1,0,0,24,0,0,0.0
4,14,0,0,0,25,0,0,0.0
26,14,5,1,0,26,0,0,0.33
14,14,2,0,0,27,0,0,0.0
14,14,5,1,0,1,1,0,3.08
26,14,1,0,0,2,1,0,3.43
4,14,1,0,0,3,1,0,3.67
5,14,5,1,0,4,1,0,3.93
20,14,3,0,0,5,1,0,4.06
22,14,0,0,0,6,1,0,4.29
17,14,0,0,0,7,1,0,0.0
16,14,1,0,0,8,1,0,0.35
23,14,1,0,0,9,1,0,0.0
9,14,6,1,0,10,1,0,0.0
21,14,3,0,0,11,1,0,0.02
1,14,0,0,0,12,1,0,0.27
15,14,1,0,0,13,1,0,0.54
12,14,2,0,0,14,1,0,0.63
7,14,6,1,0,15,1,0,1.01
24,14,0,0,0,16,1,0,1.5
0,14,6,1,0,17,1,1,0.0
25,14,1,0,0,18,1,0,0.44
6,14,1,0,0,19,1,0,0.79
8,14,3,0,0,20,1,0,0.0
3,14,5,1,0,21,1,0,0.0
19,14,6,1,0,22,1,0,0.42
2,14,6,1,0,23,1,0,0.66
13,14,4,0,0,24,1,0,0.85
11,14,3,0,0,25,1,0,1.1
10,14,4,0,0,26,1,0,1.39
18,15,0,0,0,27,1,0,1.48
18,13,4,0,0,1,0,0,2.65
10,13,1,0,0,2,0,0,0.0
11,13,5,1,0,3,0,0,0.05
13,13,4,0,0,4,0,0,0.35
2,13,3,0,0,5,0,0,0.41
19,13,0,0,0,6,0,0,0.45
3,13,6,1,0,7,0,0,0.72
8,13,6,1,0,8,0,0,0.0
6,13,5,1,0,9,0,0,0.0
25,13,4,0,0,10,0,0,0.04
0,13,5,1,0,11,0,1,1.43
24,13,5,1,0,12,0,0,0.75
7,13,0,0,0,13,0,0,1.03
12,13,0,0,0,14,0,0,1.38
15,13,5,1,0,15,0,0,1.54
1,13,4,0,0,16,0,0,1.59
21,13,1,0,0,17,0,0,2.08
9,13,5,1,0,18,0,0,2.22
23,13,6,1,0,19,0,0,2.43
16,14,5,1,0,20,0,0,2.76
17,14,5,1,0,21,0,0,2.77
22,14,4,0,0,22,0,0,3.17
20,14,1,0,0,23,0,0,3.44
5,14,1,0,0,24,0,0,3.58
4,14,1,0,0,25,0,0,3.61
26,14,0,0,0,26,0,0,3.69
14,14,6,1,0,27,0,0,0.0
14,14,4,0,0,1,1,0,1.28
26,14,5,1,0,2,1,0,1.32
4,14,0,0,0,3,1,0,1.66
5,14,0,0,0,4,1,0,1.95
20,14,4,0,0,5,1,0,2.15
22,14,0,0,0,6,1,0,2.33
17,14,3,0,0,7,1,0,2.44
16,14,1,0,0,8,1,0,2.77
23,14,1,0,0,9,1,0,3.26
9,14,2,0,0,10,1,0,3.35
21,14,4,0,0,11,1,0,3.65
1,14,3,0,0,12,1,0,3.86
15,14,2,0,0,13,1,0,4.08
12,14,4,0,0,14,1,0,0.0
7,14,2,0,0,15,1,0,0.41
24,14,6,1,0,16,1,0,0.66
0,14,4,0,0,17,1,1,2.23
25,14,2,0,0,18,1,0,1.02
6,14,0,0,0,19,1,0,1.06
8,14,6,1,0,20,1,0,0.0
3,14,5,1,0,21,1,0,0.1
19,14,6,1,0,22,1,0,0.44
2,14,4,0,0,23,1,0,0.0
13,14,3,0,0,24,1,0,0.21
11,15,0,0,0,25,1,0,0.44
10,15,2,0,0,26,1,0,0.63
18,15,0,0,0,27,1,0,0.68
18,13,4,0,0,1,0,0,0.7
10,13,3,0,0,2,0,0,1.04
11,13,5,1,0,3,0,0,1.18
13,13,3,0,0,4,0,0,0.0
2,13,6,1,0,5,0,0,0.1
19,13,1,0,0,6,0,0,0.2
3,13,2,0,0,7,0,0,0.21
8,13,1,0,0,8,0,0,0.66
6,13,6,1,0,9,0,0,0.0
25,13,0,0,0,10,0,0,0.11
0,13,6,1,0,11,0,1,0.0
24,13,6,1,0,12,0,0,0.32
7,13,0,0,0,13,0,0,0.36
12,13,5,1,0,14,0,0,0.42
15,13,5,1,0,15,0,0,0.75
1,14,5,1,0,16,0,0,0.92
21,14,2,0,0,17,0,0,0.0
9,14,3,0,0,18,0,0,0.28
23,14,0,0,0,19,0,0,0.41
16,14,1,0,0,20,0,0,0.73
17,14,5,1,0,21,0,0,0.79
22,14,4,0,0,22,0,0,1.06
20,14,3,0,0,23,0,0,1.28
5,14,0,0,0,24,0,0,1.41
4,14,1,0,0,25,0,0,1.71
26,14,4,0,0,26,0,0,0.0
14,14,0,0,0,27,0,0,0.5
14,14,0,0,0,1,1,0,1.14
26,14,4,0,0,2,1,0,1.25
4,14,6,1,0,3,1,0,1.38
5,14,4,0,0,4,1,0,1.62
20,14,6,1,0,5,1,0,1.8
22,14,5,1,0,6,1,0,2.26
17,14,0,0,0,7,1,0,0.0
16,14,5,1,0,8,1,0,0.19
23,14,2,0,0,9,1,0,0.38
9,14,3,0,0,10,1,0,0.8
21,14,1,0,0,11,1,0,1.12
1,14,2,0,0,12,1,0,1.43
15,14,3,0,0,13,1,0,1.6
12,14,4,0,0,14,1,0,2.01
7,14,0,0,0,15,1,0,0.0
24,14,5,1,0,16,1,0,0.44
0,14,4,0,0,17,1,1,2.09
25,14,2,0,0,18,1,0,0.94
6,14,4,0,0,19,1,0,1.27
8,14,0,0,0,20,1,0,1.28
3,14,0,0,0,21,1,0,0.0
19,15,0,0,0,22,1,0,0.22
2,15,0,0,0,23,1,0,0.39
13,15,6,1,0,24,1,0,0.46
11,15,4,0,0,25,1,0,0.68
10,15,5,1,0,26,1,0,0.93
18,15,6,1,0,27,1,0,1.13
18,13,0,0,0,1,0,0,1.35
10,13,1,0,0,2,0,0,1.83
11,13,2,0,0,3,0,0,2.13
13,13,5,1,0,4,0,0,2.53
2,13,1,0,0,5,0,0,2.58
19,13,1,0,0,6,0,0,0.0
3,13,1,0,0,7,0,0,0.17
8,13,1,0,0,8,0,0,0.45
6,13,4,0,0,9,0,0,0.88
25,13,1,0,0,10,0,0,0.92
0,13,4,0,0,11,0,1,2.81
24,13,5,1,0,12,0,0,1.07
7,13,4,0,0,13,0,0,1.4
12,14,3,0,0,14,0,0,1.67
15,14,2,0,0,15,0,0,2.09
1,14,0,0,0,16,0,0,2.15
21,14,2,0,0,17,0,0,0.0
9,14,6,1,0,18,0,0,0.0
23,14,1,0,0,19,0,0,0.47
16,14,1,0,0,20,0,0,0.68
17,14,4,0,0,21,0,0,0.84
22,14,1,0,0,22,0,0,1.15
20,14,5,1,0,23,0,0,1.61
5,14,0,0,0,24,0,0,2.03
4,14,5,1,0,25,0,0,2.53
26,14,0,0,0,26,0,0,2.54
14,14,5,1,0,27,0,0,2.6
14,14,4,0,0,1,1,0,1.35
26,14,0,0,0,2,1,0,1.49
4,14,2,0,0,3,1,0,1.61
5,14,0,0,0,4,1,0,2.01
20,14,0,0,0,5,1,0,2.03
22,14,0,0,0,6,1,0,2.22
17,14,1,0,0,7,1,0,2.47
16,14,1,0,0,8,1,0,2.75
23,14,0,0,0,9,1,0,0.0
9,14,4,0,0,10,1,0,0.18
21,14,0,0,0,11,1,0,0.0
1,14,6,1,0,12,1,0,0.0
15,14,3,0,0,13,1,0,0.27
12,14,3,0,0,14,1,0,0.0
7,14,3,0,0,15,1,0,0.13
24,14,2,0,0,16,1,0,0.17
0,14,6,1,0,17,1,1,1.46
25,15,1,0,0,18,1,0,0.48
6,15,3,0,0,19,1,0,0.9
8,15,2,0,0,20,1,0,1.25
3,15,1,0,0,21,1,0,1.65
19,15,1,0,0,22,1,0,1.82
2,15,5,1,0,23,1,0,2.02
13,15,6,1,0,24,1,0,2.22
11,15,4,0,0,25,1,0,2.32
10,15,4,0,0,26,1,0,2.35
18,15,5,1,0,27,1,0,0.0
18,13,0,0,0,1,0,0,4.61
10,13,0,0,0,2,0,0,4.64
11,13,4,0,0,3,0,0,5.03
13,13,4,0,0,4,0,0,5.15
2,13,4,0,0,5,0,0,5.57
19,13,2,0,0,6,0,0,5.92
3,13,4,0,0,7,0,0,6.39
8,13,6,1,0,8,0,0,6.6
6,13,0,0,0,9,0,0,6.93
25,13,1,0,0,10,0,0,0.0
0,14,1,0,0,11,0,1,1.76
24,14,0,0,0,12,0,0,0.41
7,14,1,0,0,13,0,0,0.66
12,14,3,0,0,14,0,0,0.93
15,14,4,0,0,15,0,0,1.33
1,14,2,0,0,16,0,0,1.7
21,14,1,0,0,17,0,0,2.03
9,14,6,1,0,18,0,0,2.09
23,14,5,1,0,19,0,0,2.45
16,14,4,0,0,20,0,0,2.7
17,14,0,0,0,21,0,0,0.0
22,14,3,0,0,22,0,0,0.46
20,14,0,0,0,23,0,0,0.49
5,14,1,0,0,24,0,0,0.0
4,14,0,0,0,25,0,0,0.02
26,14,5,1,0,26,0,0,0.0
14,14,4,0,0,27,0,0,0.27
14,14,4,0,0,1,1,0,0.53
26,14,1,0,0,2,1,0,0.54
4,14,3,0,0,3,1,0,0.0
5,14,2,0,0,4,1,0,0.29
20,14,4,0,0,5,1,0,0.65
22,14,3,0,0,6,1,0,1.11
17,14,3,0,0,7,1,0,1.46
16,14,5,1,0,8,1,0,1.79
23,14,0,0,0,9,1,0,1.99
9,14,4,0,0,10,1,0,1.99
21,14,6,1,0,11,1,0,2.05
1,14,2,0,0,12,1,0,2.32
15,14,0,0,0,13,1,0,2.66
12,14,0,0,0,14,1,0,2.87
7,15,3,0,0,15,1,0,3.23
24,15,6,1,0,16,1,0,3.49
0,15,0,0,0,17,1,1,4.72
25,15,5,1,0,18,1,0,3.95
6,15,2,0,0,19,1,0,4.31
8,15,1,0,0,20,1,0,4.76
3,15,0,0,0,21,1,0,4.82
19,15,3,0,0,22,1,0,5.31
2,15,0,0,0,23,1,0,5.42
13,15,2,0,0,24,1,0,5.42
11,15,2,0,0,25,1,0,5.92
10,15,0,0,0,26,1,0,0.0
18,15,6,1,0,27,1,0,0.0
18,13,0,0,0,1,0,0,0.48
10,13,1,0,0,2,0,0,0.94
11,13,6,1,0,3,0,0,1.1
13,13,4,0,0,4,0,0,1.43
2,13,4,0,0,5,0,0,1.53
19,13,1,0,0,6,0,0,1.84
3,13,4,0,0,7,0,0,2.01
8,14,4,0,0,8,0,0,0.0
6,14,5,1,0,9,0,0,0.16
