station_id_encoded,hour,is_peak,station_congestion,stop_sequence,prev_delay,route_encoded,day_of_week,is_weekend,weather_severity,event_intensity,recovery_factor,delay_minutes,trip_id
105,18,1,1.0,10,9.72,2,6,1,0,0.0,0.1,10.09,SA_113725
2,18,1,3.5,11,10.09,2,5,1,0,0.7179692389122971,0.1,17.3,SA_113725
91,18,1,1.0,12,17.3,2,1,0,0,0.0,0.1,16.59,SA_113725
32,19,1,1.0,13,16.59,2,5,1,0,0.0,0.1,15.44,SA_113725
40,19,1,1.0,14,15.44,2,0,0,0,0.0,0.1,14.31,SA_113725
48,19,1,1.0,15,14.31,2,2,0,1,0.0,0.1,16.03,SA_113725
4,19,1,1.0,16,16.03,2,1,0,2,0.0,0.1,20.1,SA_113725
72,19,1,1.0,17,20.1,2,5,1,0,0.0,0.1,18.47,SA_113725
24,19,1,1.0,18,18.47,2,2,0,0,0.0,0.1,17.13,SA_113725
80,19,1,1.0,19,17.13,2,1,0,0,0.0,0.3,11.34,SA_113725
54,19,1,1.0,20,11.34,2,4,0,0,0.0,0.3,7.75,SA_113725
58,19,1,1.0,21,7.75,2,5,1,0,0.0,0.3,5.64,SA_113725
76,19,1,1.0,22,5.64,2,4,0,0,0.0,0.3,3.89,SA_113725
60,19,1,1.0,23,3.89,2,0,0,1,0.0,0.3,5.23,SA_113725
18,19,1,1.0,24,5.23,2,5,1,0,0.0,0.3,4.14,SA_113725
14,19,1,1.0,25,4.14,2,6,1,1,0.0,0.3,5.74,SA_113725
113,19,1,1.0,26,5.74,2,0,0,0,0.0,0.3,4.19,SA_113725
46,19,1,1.0,27,4.19,2,2,0,0,0.0,0.3,3.0,SA_113725
47,19,1,1.0,1,0.0,2,1,0,0,0.0,0.1,2.7,SA_113726
114,19,1,1.0,2,2.7,2,3,0,0,0.0,0.1,3.94,SA_113726
15,19,1,1.0,3,3.94,2,0,0,0,0.0,0.1,4.75,SA_113726
19,19,1,1.0,4,4.75,2,3,0,0,0.0,0.1,5.75,SA_113726
61,19,1,1.0,5,5.75,2,3,0,0,0.0,0.1,6.83,SA_113726
77,19,1,1.0,6,6.83,2,1,0,2,0.0,0.1,11.85,SA_113726
59,19,1,1.0,7,11.85,2,2,0,0,0.0,0.1,11.47,SA_113726
55,19,1,1.0,8,11.47,2,1,0,0,0.0,0.1,11.95,SA_113726
81,19,1,1.0,9,11.95,2,5,1,1,0.0,0.1,14.2,SA_113726
25,19,1,1.0,10,14.2,2,0,0,0,0.0,0.1,13.56,SA_113726
73,19,1,1.0,11,13.56,2,3,0,0,0.0,0.1,12.95,SA_113726
5,19,1,1.0,12,12.95,2,1,0,0,0.0,0.1,12.89,SA_113726
49,19,1,1.0,13,12.89,2,1,0,0,0.0,0.1,12.18,SA_113726
41,19,1,1.0,14,12.18,2,1,0,1,0.0,0.1,14.63,SA_113726
33,19,1,1.0,15,14.63,2,0,0,0,0.0,0.1,13.85,SA_113726
92,19,1,1.0,16,13.85,2,2,0,0,0.0,0.1,13.05,SA_113726
3,19,1,3.5,17,13.05,2,6,1,0,0.8534336967193286,0.1,20.54,SA_113726
106,20,1,1.0,18,20.54,2,1,0,0,0.0,0.1,18.94,SA_113726
23,20,1,1.0,19,18.94,2,0,0,0,0.0,0.3,12.17,SA_113726
21,20,1,1.0,20,12.17,2,3,0,1,0.0,0.3,10.38,SA_113726
11,20,1,1.0,21,10.38,2,5,1,0,0.0,0.3,7.0,SA_113726
65,20,1,1.0,22,7.0,2,6,1,0,0.0,0.3,5.26,SA_113726
9,20,1,1.0,23,5.26,2,4,0,0,0.0,0.3,4.34,SA_113726
45,20,1,1.0,24,4.34,2,6,1,0,0.0,0.3,3.67,SA_113726
43,20,1,1.0,25,3.67,2,6,1,0,0.0,0.3,3.47,SA_113726
37,20,1,1.0,26,3.47,2,0,0,2,0.0,0.3,6.48,SA_113726
69,20,1,1.0,27,6.48,2,4,0,0,0.0,0.3,5.09,SA_113726
68,18,1,1.0,1,0.0,2,1,0,0,0.0,0.1,1.88,SA_113727
36,18,1,1.0,2,1.88,2,1,0,0,0.0,0.1,3.46,SA_113727
42,18,1,1.0,3,3.46,2,6,1,0,0.0,0.1,4.52,SA_113727
44,18,1,1.0,4,4.52,2,0,0,0,0.0,0.1,5.07,SA_113727
8,18,1,1.0,5,5.07,2,4,0,0,0.0,0.1,5.69,SA_113727
64,18,1,1.0,6,5.69,2,1,0,0,0.0,0.1,6.42,SA_113727
10,18,1,1.0,7,6.42,2,3,0,1,0.0,0.1,9.4,SA_113727
20,18,1,1.0,8,9.4,2,2,0,0,0.0,0.1,9.77,SA_113727
22,18,1,1.0,9,9.77,2,2,0,0,0.0,0.1,9.35,SA_113727
105,18,1,1.0,10,9.35,2,1,0,0,0.0,0.1,9.0,SA_113727
2,19,1,3.5,11,9.0,2,4,0,0,0.6384052762239019,0.1,16.14,SA_113727
91,19,1,1.0,12,16.14,2,5,1,1,0.0,0.1,17.58,SA_113727
32,19,1,1.0,13,17.58,2,1,0,1,0.0,0.1,18.75,SA_113727
40,19,1,1.0,14,18.75,2,5,1,0,0.0,0.1,16.91,SA_113727
48,19,1,1.0,15,16.91,2,5,1,1,0.0,0.1,18.38,SA_113727
4,19,1,1.0,16,18.38,2,4,0,0,0.0,0.1,17.11,SA_113727
72,19,1,1.0,17,17.11,2,5,1,1,0.0,0.1,18.74,SA_113727
24,19,1,1.0,18,18.74,2,3,0,0,0.0,0.1,17.45,SA_113727
80,19,1,1.0,19,17.45,2,4,0,0,0.0,0.3,11.39,SA_113727
54,19,1,1.0,20,11.39,2,1,0,0,0.0,0.3,8.18,SA_113727
58,19,1,1.0,21,8.18,2,6,1,1,0.0,0.3,7.27,SA_113727
76,19,1,1.0,22,7.27,2,3,0,0,0.0,0.3,5.54,SA_113727
60,19,1,1.0,23,5.54,2,0,0,0,0.0,0.3,3.84,SA_113727
18,19,1,1.0,24,3.84,2,2,0,0,0.0,0.3,3.09,SA_113727
14,19,1,1.0,25,3.09,2,1,0,0,0.0,0.3,2.52,SA_113727
113,19,1,1.0,26,2.52,2,1,0,0,0.0,0.3,2.79,SA_113727
46,19,1,1.0,27,2.79,2,1,0,1,0.0,0.3,4.44,SA_113727
47,19,1,1.0,1,0.0,2,3,0,0,0.0,0.1,2.19,SA_113728
114,19,1,1.0,2,2.19,2,0,0,1,0.0,0.1,5.86,SA_113728
15,19,1,1.0,3,5.86,2,6,1,0,0.0,0.1,6.2,SA_113728
19,19,1,1.0,4,6.2,2,4,0,0,0.0,0.1,6.64,SA_113728
61,19,1,1.0,5,6.64,2,0,0,0,0.0,0.1,7.29,SA_113728
77,19,1,1.0,6,7.29,2,3,0,0,0.0,0.1,7.74,SA_113728
59,19,1,1.0,7,7.74,2,1,0,0,0.0,0.1,8.4,SA_113728
55,19,1,1.0,8,8.4,2,2,0,0,0.0,0.1,8.73,SA_113728
81,19,1,1.0,9,8.73,2,1,0,0,0.0,0.1,9.02,SA_113728
25,19,1,1.0,10,9.02,2,4,0,0,0.0,0.1,8.96,SA_113728
73,19,1,1.0,11,8.96,2,5,1,0,0.0,0.1,8.71,SA_113728
5,19,1,1.0,12,8.71,2,2,0,0,0.0,0.1,8.78,SA_113728
49,19,1,1.0,13,8.78,2,1,0,0,0.0,0.1,8.75,SA_113728
41,19,1,1.0,14,8.75,2,6,1,0,0.0,0.1,8.88,SA_113728
33,20,1,1.0,15,8.88,2,2,0,0,0.0,0.1,8.73,SA_113728
92,20,1,1.0,16,8.73,2,5,1,0,0.0,0.1,9.18,SA_113728
3,20,1,3.5,17,9.18,2,0,0,0,0.8174703952199059,0.1,16.92,SA_113728
106,20,1,1.0,18,16.92,2,3,0,0,0.0,0.1,15.77,SA_113728
23,20,1,1.0,19,15.77,2,1,0,0,0.0,0.3,10.43,SA_113728
21,20,1,1.0,20,10.43,2,4,0,0,0.0,0.3,7.59,SA_113728
11,20,1,1.0,21,7.59,2,0,0,0,0.0,0.3,6.09,SA_113728
65,20,1,1.0,22,6.09,2,1,0,0,0.0,0.3,5.22,SA_113728
9,20,1,1.0,23,5.22,2,0,0,0,0.0,0.3,3.77,SA_113728
45,20,1,1.0,24,3.77,2,4,0,0,0.0,0.3,3.18,SA_113728
43,20,1,1.0,25,3.18,2,1,0,0,0.0,0.3,2.78,SA_113728
37,20,1,1.0,26,2.78,2,5,1,0,0.0,0.3,2.81,SA_113728
69,20,1,1.0,27,2.81,2,5,1,0,0.0,0.3,2.82,SA_113728
68,18,1,1.0,1,0.0,2,4,0,0,0.0,0.1,1.42,SA_113729
36,18,1,1.0,2,1.42,2,2,0,0,0.0,0.1,2.64,SA_113729
42,18,1,1.0,3,2.64,2,4,0,1,0.0,0.1,5.66,SA_113729
44,18,1,1.0,4,5.66,2,2,0,1,0.0,0.1,9.35,SA_113729
8,18,1,1.0,5,9.35,2,1,0,0,0.0,0.1,9.32,SA_113729
64,18,1,1.0,6,9.32,2,2,0,0,0.0,0.1,9.87,SA_113729
10,18,1,1.0,7,9.87,2,1,0,0,0.0,0.1,10.27,SA_113729
20,19,1,1.0,8,10.27,2,1,0,0,0.0,0.1,9.93,SA_113729
22,19,1,1.0,9,9.93,2,6,1,0,0.0,0.1,10.25,SA_113729
105,19,1,1.0,10,10.25,2,3,0,0,0.0,0.1,10.02,SA_113729
2,19,1,3.5,11,10.02,2,1,0,0,0.7618762162592685,0.1,17.01,SA_113729
91,19,1,1.0,12,17.01,2,2,0,0,0.0,0.1,15.84,SA_113729
32,19,1,1.0,13,15.84,2,3,0,2,0.0,0.1,20.08,SA_113729
40,19,1,1.0,14,20.08,2,3,0,0,0.0,0.1,18.43,SA_113729
48,19,1,1.0,15,18.43,2,1,0,1,0.0,0.1,19.57,SA_113729
4,19,1,1.0,16,19.57,2,4,0,1,0.0,0.1,20.98,SA_113729
72,19,1,1.0,17,20.98,2,4,0,0,0.0,0.1,19.36,SA_113729
24,19,1,1.0,18,19.36,2,5,1,0,0.0,0.1,17.71,SA_113729
80,19,1,1.0,19,17.71,2,3,0,0,0.0,0.3,11.8,SA_113729
54,19,1,1.0,20,11.8,2,1,0,0,0.0,0.3,8.13,SA_113729
58,19,1,1.0,21,8.13,2,6,1,0,0.0,0.3,5.13,SA_113729
76,19,1,1.0,22,5.13,2,4,0,0,0.0,0.3,4.23,SA_113729
60,19,1,1.0,23,4.23,2,6,1,0,0.0,0.3,3.68,SA_113729
18,19,1,1.0,24,3.68,2,1,0,0,0.0,0.3,3.25,SA_113729
14,19,1,1.0,25,3.25,2,1,0,0,0.0,0.3,3.25,SA_113729
113,19,1,1.0,26,3.25,2,3,0,0,0.0,0.3,2.78,SA_113729
46,19,1,1.0,27,2.78,2,6,1,0,0.0,0.3,2.81,SA_113729
47,19,1,1.0,1,0.0,2,5,1,0,0.0,0.1,1.73,SA_113730
114,19,1,1.0,2,1.73,2,3,0,0,0.0,0.1,2.5,SA_113730
15,19,1,1.0,3,2.5,2,0,0,0,0.0,0.1,3.22,SA_113730
19,19,1,1.0,4,3.22,2,6,1,0,0.0,0.1,4.46,SA_113730
61,19,1,1.0,5,4.46,2,4,0,0,0.0,0.1,5.21,SA_113730
77,19,1,1.0,6,5.21,2,4,0,1,0.0,0.1,8.3,SA_113730
59,19,1,1.0,7,8.3,2,4,0,0,0.0,0.1,8.33,SA_113730
55,19,1,1.0,8,8.33,2,2,0,0,0.0,0.1,8.47,SA_113730
81,19,1,1.0,9,8.47,2,1,0,0,0.0,0.1,9.04,SA_113730
25,19,1,1.0,10,9.04,2,3,0,1,0.0,0.1,11.72,SA_113730
73,19,1,1.0,11,11.72,2,4,0,0,0.0,0.1,11.11,SA_113730
5,19,1,1.0,12,11.11,2,0,0,0,0.0,0.1,11.25,SA_113730
49,20,1,1.0,13,11.25,2,4,0,0,0.0,0.1,11.58,SA_113730
41,20,1,1.0,14,11.58,2,5,1,0,0.0,0.1,11.49,SA_113730
33,20,1,1.0,15,11.49,2,1,0,0,0.0,0.1,11.54,SA_113730
92,20,1,1.0,16,11.54,2,6,1,0,0.0,0.1,11.67,SA_113730
3,20,1,3.5,17,11.67,2,1,0,2,0.9492688085952727,0.1,24.42,SA_113730
106,20,1,1.0,18,24.42,2,6,1,0,0.0,0.1,22.82,SA_113730
23,20,1,1.0,19,22.82,2,6,1,0,0.0,0.3,14.96,SA_113730
21,20,1,1.0,20,14.96,2,3,0,0,0.0,0.3,10.1,SA_113730
11,20,1,1.0,21,10.1,2,2,0,0,0.0,0.3,7.02,SA_113730
65,20,1,1.0,22,7.02,2,6,1,1,0.0,0.3,6.58,SA_113730
9,20,1,1.0,23,6.58,2,6,1,0,0.0,0.3,4.86,SA_113730
45,20,1,1.0,24,4.86,2,3,0,0,0.0,0.3,4.08,SA_113730
43,20,1,1.0,25,4.08,2,4,0,0,0.0,0.3,3.15,SA_113730
37,20,1,1.0,26,3.15,2,5,1,1,0.0,0.3,4.65,SA_113730
69,20,1,1.0,27,4.65,2,0,0,0,0.0,0.3,3.46,SA_113730
68,18,1,1.0,1,0.0,2,3,0,0,0.0,0.1,1.58,SA_113731
36,18,1,1.0,2,1.58,2,2,0,0,0.0,0.1,2.71,SA_113731
42,18,1,1.0,3,2.71,2,3,0,0,0.0,0.1,3.68,SA_113731
44,18,1,1.0,4,3.68,2,1,0,2,0.0,0.1,9.66,SA_113731
8,19,1,1.0,5,9.66,2,4,0,0,0.0,0.1,9.22,SA_113731
64,19,1,1.0,6,9.22,2,4,0,0,0.0,0.1,8.91,SA_113731
10,19,1,1.0,7,8.91,2,6,1,0,0.0,0.1,9.18,SA_113731
20,19,1,1.0,8,9.18,2,4,0,0,0.0,0.1,9.06,SA_113731
22,19,1,1.0,9,9.06,2,4,0,0,0.0,0.1,9.53,SA_113731
105,19,1,1.0,10,9.53,2,4,0,2,0.0,0.1,14.66,SA_113731
2,19,1,3.5,11,14.66,2,4,0,0,0.8366114216814986,0.1,22.08,SA_113731
91,19,1,1.0,12,22.08,2,0,0,1,0.0,0.1,23.19,SA_113731
32,19,1,1.0,13,23.19,2,2,0,0,0.0,0.1,21.12,SA_113731
40,19,1,1.0,14,21.12,2,6,1,0,0.0,0.1,19.28,SA_113731
48,19,1,1.0,15,19.28,2,4,0,0,0.0,0.1,18.15,SA_113731
4,19,1,1.0,16,18.15,2,6,1,0,0.0,0.1,17.08,SA_113731
72,19,1,1.0,17,17.08,2,2,0,2,0.0,0.1,20.96,SA_113731
24,19,1,1.0,18,20.96,2,5,1,1,0.0,0.1,22.23,SA_113731
80,19,1,1.0,19,22.23,2,4,0,0,0.0,0.3,14.22,SA_113731
54,19,1,1.0,20,14.22,2,6,1,0,0.0,0.3,9.52,SA_113731
58,19,1,1.0,21,9.52,2,3,0,0,0.0,0.3,6.72,SA_113731
76,19,1,1.0,22,6.72,2,6,1,1,0.0,0.3,6.52,SA_113731
60,19,1,1.0,23,6.52,2,4,0,1,0.0,0.3,6.7,SA_113731
18,19,1,1.0,24,6.7,2,1,0,0,0.0,0.3,5.46,SA_113731
14,19,1,1.0,25,5.46,2,0,0,0,0.0,0.3,4.43,SA_113731
113,19,1,1.0,26,4.43,2,3,0,0,0.0,0.3,3.7,SA_113731
46,19,1,1.0,27,3.7,2,3,0,0,0.0,0.3,3.2,SA_113731
47,19,1,1.0,1,0.0,2,1,0,0,0.0,0.1,2.25,SA_113732
114,19,1,1.0,2,2.25,2,4,0,0,0.0,0.1,3.71,SA_113732
15,19,1,1.0,3,3.71,2,0,0,0,0.0,0.1,4.76,SA_113732
19,19,1,1.0,4,4.76,2,3,0,0,0.0,0.1,6.01,SA_113732
61,19,1,1.0,5,6.01,2,0,0,1,0.0,0.1,9.14,SA_113732
77,19,1,1.0,6,9.14,2,3,0,0,0.0,0.1,8.96,SA_113732
59,19,1,1.0,7,8.96,2,4,0,0,0.0,0.1,9.47,SA_113732
55,19,1,1.0,8,9.47,2,5,1,0,0.0,0.1,9.37,SA_113732
81,19,1,1.0,9,9.37,2,3,0,0,0.0,0.1,9.56,SA_113732
25,19,1,1.0,10,9.56,2,5,1,0,0.0,0.1,9.68,SA_113732
73,20,1,1.0,11,9.68,2,3,0,0,0.0,0.1,9.74,SA_113732
5,20,1,1.0,12,9.74,2,2,0,0,0.0,0.1,9.73,SA_113732
49,20,1,1.0,13,9.73,2,4,0,0,0.0,0.1,9.27,SA_113732
41,20,1,1.0,14,9.27,2,1,0,0,0.0,0.1,9.08,SA_113732
33,20,1,1.0,15,9.08,2,5,1,0,0.0,0.1,9.56,SA_113732
92,20,1,1.0,16,9.56,2,1,0,0,0.0,0.1,9.75,SA_113732
3,20,1,3.5,17,9.75,2,4,0,0,0.7983102693127524,0.1,18.1,SA_113732
106,20,1,1.0,18,18.1,2,6,1,0,0.0,0.1,16.58,SA_113732
23,20,1,1.0,19,16.58,2,1,0,0,0.0,0.3,10.9,SA_113732
21,20,1,1.0,20,10.9,2,4,0,0,0.0,0.3,7.89,SA_113732
11,20,1,1.0,21,7.89,2,1,0,0,0.0,0.3,5.57,SA_113732
65,20,1,1.0,22,5.57,2,5,1,2,0.0,0.3,7.72,SA_113732
9,20,1,1.0,23,7.72,2,2,0,0,0.0,0.3,5.56,SA_113732
45,20,1,1.0,24,5.56,2,1,0,0,0.0,0.3,4.22,SA_113732
43,20,1,1.0,25,4.22,2,5,1,0,0.0,0.3,3.72,SA_113732
37,20,1,1.0,26,3.72,2,3,0,0,0.0,0.3,2.73,SA_113732
69,20,1,1.0,27,2.73,2,4,0,0,0.0,0.3,3.17,SA_113732
68,18,1,1.0,1,0.0,2,0,0,0,0.0,0.1,1.24,SA_113733
36,18,1,1.0,2,1.24,2,6,1,0,0.0,0.1,2.55,SA_113733
42,19,1,1.0,3,2.55,2,0,0,1,0.0,0.1,5.85,SA_113733
44,19,1,1.0,4,5.85,2,4,0,0,0.0,0.1,6.09,SA_113733
8,19,1,1.0,5,6.09,2,2,0,0,0.0,0.1,6.38,SA_113733
64,19,1,1.0,6,6.38,2,1,0,1,0.0,0.1,9.2,SA_113733
10,19,1,1.0,7,9.2,2,2,0,0,0.0,0.1,9.43,SA_113733
20,19,1,1.0,8,9.43,2,0,0,0,0.0,0.1,9.28,SA_113733
22,19,1,1.0,9,9.28,2,6,1,0,0.0,0.1,9.91,SA_113733
105,19,1,1.0,10,9.91,2,5,1,0,0.0,0.1,10.23,SA_113733
2,19,1,3.5,11,10.23,2,6,1,0,0.6565370518600588,0.1,17.47,SA_113733
91,19,1,1.0,12,17.47,2,4,0,0,0.0,0.1,16.32,SA_113733
32,19,1,1.0,13,16.32,2,4,0,0,0.0,0.1,15.82,SA_113733
40,19,1,1.0,14,15.82,2,2,0,0,0.0,0.1,14.88,SA_113733
48,19,1,1.0,15,14.88,2,5,1,1,0.0,0.1,16.64,SA_113733
4,19,1,1.0,16,16.64,2,2,0,0,0.0,0.1,15.7,SA_113733
72,19,1,1.0,17,15.7,2,1,0,0,0.0,0.1,15.05,SA_113733
24,19,1,1.0,18,15.05,2,3,0,1,0.0,0.1,16.99,SA_113733
80,19,1,1.0,19,16.99,2,5,1,0,0.0,0.3,11.01,SA_113733
54,19,1,1.0,20,11.01,2,3,0,0,0.0,0.3,7.44,SA_113733
58,19,1,1.0,21,7.44,2,6,1,0,0.0,0.3,5.67,SA_113733
76,19,1,1.0,22,5.67,2,1,0,0,0.0,0.3,4.64,SA_113733
60,19,1,1.0,23,4.64,2,3,0,0,0.0,0.3,3.69,SA_113733
18,19,1,1.0,24,3.69,2,0,0,0,0.0,0.3,2.77,SA_113733
14,19,1,1.0,25,2.77,2,6,1,2,0.0,0.3,6.14,SA_113733
113,19,1,1.0,26,6.14,2,3,0,1,0.0,0.3,6.64,SA_113733
46,19,1,1.0,27,6.64,2,1,0,1,0.0,0.3,7.29,SA_113733
47,19,1,1.0,1,0.0,2,3,0,1,0.0,0.1,3.92,SA_113734
114,19,1,1.0,2,3.92,2,4,0,0,0.0,0.1,4.5,SA_113734
15,19,1,1.0,3,4.5,2,2,0,0,0.0,0.1,5.49,SA_113734
19,19,1,1.0,4,5.49,2,0,0,1,0.0,0.1,8.49,SA_113734
61,19,1,1.0,5,8.49,2,4,0,0,0.0,0.1,8.46,SA_113734
77,19,1,1.0,6,8.46,2,4,0,2,0.0,0.1,13.64,SA_113734
59,19,1,1.0,7,13.64,2,1,0,0,0.0,0.1,12.83,SA_113734
55,20,1,1.0,8,12.83,2,2,0,0,0.0,0.1,12.39,SA_113734
81,20,1,1.0,9,12.39,2,2,0,0,0.0,0.1,11.93,SA_113734
25,20,1,1.0,10,11.93,2,5,1,2,0.0,0.1,16.48,SA_113734
73,20,1,1.0,11,16.48,2,6,1,0,0.0,0.1,15.36,SA_113734
5,20,1,1.0,12,15.36,2,0,0,0,0.0,0.1,14.85,SA_113734
49,20,1,1.0,13,14.85,2,6,1,0,0.0,0.1,14.24,SA_113734
41,20,1,1.0,14,14.24,2,1,0,0,0.0,0.1,13.09,SA_113734
33,20,1,1.0,15,13.09,2,0,0,0,0.0,0.1,12.89,SA_113734
92,20,1,1.0,16,12.89,2,5,1,0,0.0,0.1,12.61,SA_113734
3,20,1,3.5,17,12.61,2,3,0,0,0.9314019591362203,0.1,20.76,SA_113734
106,20,1,1.0,18,20.76,2,4,0,0,0.0,0.1,19.42,SA_113734
23,20,1,1.0,19,19.42,2,0,0,0,0.0,0.3,12.61,SA_113734
21,20,1,1.0,20,12.61,2,6,1,0,0.0,0.3,8.74,SA_113734
11,20,1,1.0,21,8.74,2,4,0,0,0.0,0.3,6.11,SA_113734
65,20,1,1.0,22,6.11,2,1,0,0,0.0,0.3,4.94,SA_113734
9,20,1,1.0,23,4.94,2,6,1,2,0.0,0.3,7.55,SA_113734
45,20,1,1.0,24,7.55,2,3,0,0,0.0,0.3,5.13,SA_113734
43,20,1,1.0,25,5.13,2,1,0,0,0.0,0.3,4.41,SA_113734
37,20,1,1.0,26,4.41,2,3,0,0,0.0,0.3,3.64,SA_113734
69,20,1,1.0,27,3.64,2,3,0,0,0.0,0.3,3.13,SA_113734
68,19,1,1.0,1,0.0,2,4,0,0,0.0,0.1,1.96,SA_113735
36,19,1,1.0,2,1.96,2,1,0,0,0.0,0.1,3.08,SA_113735
42,19,1,1.0,3,3.08,2,1,0,0,0.0,0.1,3.93,SA_113735
44,19,1,1.0,4,3.93,2,0,0,0,0.0,0.1,5.3,SA_113735
8,19,1,1.0,5,5.3,2,6,1,0,0.0,0.1,5.58,SA_113735
64,19,1,1.0,6,5.58,2,1,0,0,0.0,0.1,6.28,SA_113735
10,19,1,1.0,7,6.28,2,0,0,0,0.0,0.1,6.8,SA_113735
20,19,1,1.0,8,6.8,2,2,0,0,0.0,0.1,7.53,SA_113735
22,19,1,1.0,9,7.53,2,2,0,0,0.0,0.1,7.87,SA_113735
105,19,1,1.0,10,7.87,2,2,0,1,0.0,0.1,10.16,SA_113735
2,19,1,3.5,11,10.16,2,5,1,0,0.5270788450810739,0.1,16.45,SA_113735
91,19,1,1.0,12,16.45,2,1,0,0,0.0,0.1,15.19,SA_113735
32,19,1,1.0,13,15.19,2,5,1,0,0.0,0.1,14.43,SA_113735
40,19,1,1.0,14,14.43,2,6,1,1,0.0,0.1,16.7,SA_113735
48,19,1,1.0,15,16.7,2,1,0,0,0.0,0.1,15.17,SA_113735
4,19,1,1.0,16,15.17,2,0,0,0,0.0,0.1,14.16,SA_113735
72,19,1,1.0,17,14.16,2,5,1,0,0.0,0.1,13.37,SA_113735
24,19,1,1.0,18,13.37,2,5,1,2,0.0,0.1,17.75,SA_113735
80,19,1,1.0,19,17.75,2,6,1,1,0.0,0.3,13.58,SA_113735
54,19,1,1.0,20,13.58,2,5,1,1,0.0,0.3,10.83,SA_113735
58,19,1,1.0,21,10.83,2,3,0,0,0.0,0.3,7.62,SA_113735
76,19,1,1.0,22,7.62,2,0,0,0,0.0,0.3,5.4,SA_113735
60,19,1,1.0,23,5.4,2,2,0,0,0.0,0.3,4.33,SA_113735
18,19,1,1.0,24,4.33,2,0,0,0,0.0,0.3,3.86,SA_113735
14,19,1,1.0,25,3.86,2,3,0,1,0.0,0.3,4.88,SA_113735
113,19,1,1.0,26,4.88,2,6,1,0,0.0,0.3,4.19,SA_113735
46,19,1,1.0,27,4.19,2,6,1,0,0.0,0.3,3.56,SA_113735
47,19,1,1.0,1,0.0,2,1,0,0,0.0,0.1,1.69,SA_113736
114,19,1,1.0,2,1.69,2,0,0,0,0.0,0.1,3.26,SA_113736
15,19,1,1.0,3,3.26,2,6,1,0,0.0,0.1,4.5,SA_113736
19,19,1,1.0,4,4.5,2,5,1,0,0.0,0.1,5.22,SA_113736
61,20,1,1.0,5,5.22,2,6,1,0,0.0,0.1,5.82,SA_113736
77,20,1,1.0,6,5.82,2,6,1,0,0.0,0.1,6.59,SA_113736
59,20,1,1.0,7,6.59,2,6,1,0,0.0,0.1,6.91,SA_113736
55,20,1,1.0,8,6.91,2,6,1,0,0.0,0.1,7.43,SA_113736
81,20,1,1.0,9,7.43,2,2,0,0,0.0,0.1,7.71,SA_113736
25,20,1,1.0,10,7.71,2,2,0,0,0.0,0.1,8.16,SA_113736
73,20,1,1.0,11,8.16,2,1,0,0,0.0,0.1,8.39,SA_113736
5,20,1,1.0,12,8.39,2,6,1,0,0.0,0.1,8.42,SA_113736
49,20,1,1.0,13,8.42,2,0,0,0,0.0,0.1,8.99,SA_113736
41,20,1,1.0,14,8.99,2,3,0,0,0.0,0.1,9.21,SA_113736
33,20,1,1.0,15,9.21,2,1,0,2,0.0,0.1,14.32,SA_113736
92,20,1,1.0,16,14.32,2,0,0,1,0.0,0.1,16.29,SA_113736
3,20,1,3.5,17,16.29,2,6,1,1,0.949875515906001,0.1,25.85,SA_113736
106,20,1,1.0,18,25.85,2,4,0,0,0.0,0.1,24.1,SA_113736
23,20,1,1.0,19,24.1,2,6,1,1,0.0,0.3,17.15,SA_113736
21,20,1,1.0,20,17.15,2,2,0,1,0.0,0.3,12.41,SA_113736
11,20,1,1.0,21,12.41,2,3,0,1,0.0,0.3,10.54,SA_113736
65,20,1,1.0,22,10.54,2,5,1,0,0.0,0.3,7.1,SA_113736
9,20,1,1.0,23,7.1,2,3,0,0,0.0,0.3,5.59,SA_113736
45,20,1,1.0,24,5.59,2,5,1,2,0.0,0.3,7.91,SA_113736
43,20,1,1.0,25,7.91,2,3,0,0,0.0,0.3,5.29,SA_113736
37,20,1,1.0,26,5.29,2,2,0,0,0.0,0.3,4.27,SA_113736
69,20,1,1.0,27,4.27,2,5,1,1,0.0,0.3,5.4,SA_113736
68,19,1,1.0,1,0.0,2,0,0,0,0.0,0.1,1.94,SA_113737
36,19,1,1.0,2,1.94,2,5,1,0,0.0,0.1,2.7,SA_113737
42,19,1,1.0,3,2.7,2,1,0,0,0.0,0.1,4.19,SA_113737
44,19,1,1.0,4,4.19,2,0,0,1,0.0,0.1,7.51,SA_113737
8,19,1,1.0,5,7.51,2,1,0,0,0.0,0.1,8.24,SA_113737
64,19,1,1.0,6,8.24,2,6,1,0,0.0,0.1,8.36,SA_113737
10,19,1,1.0,7,8.36,2,3,0,0,0.0,0.1,8.69,SA_113737
20,19,1,1.0,8,8.69,2,0,0,0,0.0,0.1,8.95,SA_113737
22,19,1,1.0,9,8.95,2,3,0,0,0.0,0.1,9.09,SA_113737
105,19,1,1.0,10,9.09,2,6,1,1,0.0,0.1,11.6,SA_113737
2,19,1,3.5,11,11.6,2,4,0,1,0.8264887920192826,0.1,21.86,SA_113737
91,19,1,1.0,12,21.86,2,3,0,0,0.0,0.1,19.8,SA_113737
32,19,1,1.0,13,19.8,2,6,1,0,0.0,0.1,17.97,SA_113737
40,19,1,1.0,14,17.97,2,3,0,0,0.0,0.1,17.15,SA_113737
